DATE,Year,Month,households,subsidies,urban_popln,const_price,new_const_units,income,interest_rate,gdp,unemployment_rate,home_prices
1995-01-01,1995,1.0,,,,,,,5.53,,,
1995-02-01,1995,2.0,,,,,,,5.92,,,
1995-03-01,1995,3.0,,,,,,,5.98,,,
1995-04-01,1995,4.0,,,,,,,6.05,,,
1995-05-01,1995,5.0,,,,,,,6.01,,,
1995-06-01,1995,6.0,,,,,,,6.0,,,
1995-07-01,1995,7.0,,,,,,,5.85,,,
1995-08-01,1995,8.0,,,,,,,5.74,,,
1995-09-01,1995,9.0,,,,,,,5.8,,,
1995-10-01,1995,10.0,,,,,,,5.76,,,
1995-11-01,1995,11.0,,,,,,,5.8,,,
1995-12-01,1995,12.0,,,,,,,5.6,,,
1996-01-01,1996,1.0,,,,,,,5.56,,,
1996-02-01,1996,2.0,,,,,,,5.22,,,
1996-03-01,1996,3.0,,,,,,,5.31,,,
1996-04-01,1996,4.0,,,,,,,5.22,,,
1996-05-01,1996,5.0,,,,,,,5.24,,,
1996-06-01,1996,6.0,,,,,,,5.27,,,
1996-07-01,1996,7.0,,,,,,,5.4,,,
1996-08-01,1996,8.0,,,,,,,5.22,,,
1996-09-01,1996,9.0,,,,,,,5.3,,,
1996-10-01,1996,10.0,,,,,,,5.24,,,
1996-11-01,1996,11.0,,,,,,,5.31,,,
1996-12-01,1996,12.0,,,,,,,5.29,,,
1997-01-01,1997,1.0,,,,,,,5.25,,,
1997-02-01,1997,2.0,,,,,,,5.19,,,
1997-03-01,1997,3.0,,,,,,,5.39,,,
1997-04-01,1997,4.0,,,,,,,5.51,,,
1997-05-01,1997,5.0,,,,,,,5.5,,,
1997-06-01,1997,6.0,,,,,,,5.56,,,
1997-07-01,1997,7.0,,,,,,,5.52,,,
1997-08-01,1997,8.0,,,,,,,5.54,,,
1997-09-01,1997,9.0,,,,,,,5.54,,,
1997-10-01,1997,10.0,,,,,,,5.5,,,
1997-11-01,1997,11.0,,,,,,,5.52,,,
1997-12-01,1997,12.0,,,,,,,5.5,,,
1998-01-01,1998,1.0,,,,,,,5.56,,,
1998-02-01,1998,2.0,,,,,,,5.51,,,
1998-03-01,1998,3.0,,,,,,,5.49,,,
1998-04-01,1998,4.0,,,,,,,5.45,,,
1998-05-01,1998,5.0,,,,,,,5.49,,,
1998-06-01,1998,6.0,,,,,,,5.56,,,
1998-07-01,1998,7.0,,,,,,,5.54,,,
1998-08-01,1998,8.0,,,,,,,5.55,,,
1998-09-01,1998,9.0,,,,,,,5.51,,,
1998-10-01,1998,10.0,,,,,,,5.07,,,
1998-11-01,1998,11.0,,,,,,,4.83,,,
1998-12-01,1998,12.0,,,,,,,4.68,,,
1999-01-01,1999,1.0,,,,,,,4.63,,,
1999-02-01,1999,2.0,,,,,,,4.76,,,
1999-03-01,1999,3.0,,,,,,,4.81,,,
1999-04-01,1999,4.0,,,,,,,4.74,,,
1999-05-01,1999,5.0,,,,,,,4.74,,,
1999-06-01,1999,6.0,,,,,,,4.76,,,
1999-07-01,1999,7.0,,,,,,,4.99,,,
1999-08-01,1999,8.0,,,,,,,5.07,,,
1999-09-01,1999,9.0,,,,,,,5.22,,,
1999-10-01,1999,10.0,,,,,,,5.2,,,
1999-11-01,1999,11.0,,,,,,,5.42,,,
1999-12-01,1999,12.0,,,,,,,5.3,,,
2000-01-01,2000,1.0,,,,,,,5.45,,,
2000-02-01,2000,2.0,,,,,,,5.73,,,
2000-03-01,2000,3.0,,,,,,,5.85,,,
2000-04-01,2000,4.0,,,,,,,6.02,,,
2000-05-01,2000,5.0,,,,,,,6.27,,,
2000-06-01,2000,6.0,,,,,,,6.53,,,
2000-07-01,2000,7.0,,,,,,,6.54,,,
2000-08-01,2000,8.0,,,,,,,6.5,,,
2000-09-01,2000,9.0,,,,,,,6.52,,,
2000-10-01,2000,10.0,,,,,,,6.51,,,
2000-11-01,2000,11.0,,,,,,,6.51,,,
2000-12-01,2000,12.0,,,,,,,6.4,,,
2001-01-01,2001,1.0,,,,,,,5.98,,,
2001-02-01,2001,2.0,,,,,,,5.49,,,
2001-03-01,2001,3.0,,,,,,,5.31,,,
2001-04-01,2001,4.0,,,,,,,4.8,,,
2001-05-01,2001,5.0,,,,,,,4.21,,,
2001-06-01,2001,6.0,,,,,,,3.97,,,
2001-07-01,2001,7.0,,,,,,,3.77,,,
2001-08-01,2001,8.0,,,,,,,3.65,,,
2001-09-01,2001,9.0,,,,,,,3.07,,,
2001-10-01,2001,10.0,,,,,,,2.49,,,
2001-11-01,2001,11.0,,,,,,,2.09,,,
2001-12-01,2001,12.0,,,,,,,1.82,,,
2002-01-01,2002,1.0,,,,,,,1.73,,,
2002-02-01,2002,2.0,,,,,,,1.74,,,
2002-03-01,2002,3.0,,,,,,,1.73,,,
2002-04-01,2002,4.0,,,,,,,1.75,,,
2002-05-01,2002,5.0,,,,,,,1.75,,,
2002-06-01,2002,6.0,,,,,,,1.75,,,
2002-07-01,2002,7.0,,,,,,,1.73,,,
2002-08-01,2002,8.0,,,,,,,1.74,,,
2002-09-01,2002,9.0,,,,,,,1.75,,,
2002-10-01,2002,10.0,,,,,,,1.75,,,
2002-11-01,2002,11.0,,,,,,,1.34,,,
2002-12-01,2002,12.0,,,,,,,1.24,,,
2003-01-01,2003,1.0,,,,,,,1.24,,,
2003-02-01,2003,2.0,,,,,,,1.26,,,
2003-03-01,2003,3.0,,,,,,,1.25,,,
2003-04-01,2003,4.0,,,,,,,1.26,,,
2003-05-01,2003,5.0,,,,,,,1.26,,,
2003-06-01,2003,6.0,,,,,,,1.22,,,
2003-07-01,2003,7.0,,,,,,,1.01,,,
2003-08-01,2003,8.0,,,,,,,1.03,,,
2003-09-01,2003,9.0,,,,,,,1.01,,,
2003-10-01,2003,10.0,,,,,,,1.01,,,
2003-11-01,2003,11.0,,,,,,,1.0,,,
2003-12-01,2003,12.0,,,,,,,0.98,,,
2004-01-01,2004,1.0,,,,,,,1.0,,,
2004-02-01,2004,2.0,,,,,,,1.01,,,
2004-03-01,2004,3.0,,,,,,,1.0,,,
2004-04-01,2004,4.0,,,,,,,1.0,,,
2004-05-01,2004,5.0,,,,,,,1.0,,,
2004-06-01,2004,6.0,,,,,,,1.03,,,
2004-07-01,2004,7.0,,,,,,,1.26,,,
2004-08-01,2004,8.0,,,,,,,1.43,,,
2004-09-01,2004,9.0,,,,,,,1.61,,,
2004-10-01,2004,10.0,,,,,,,1.76,,,
2004-11-01,2004,11.0,,,,,,,1.93,,,
2004-12-01,2004,12.0,,,,,,,2.16,,,
2005-01-01,2005,1.0,,,,,,,2.28,,,
2005-02-01,2005,2.0,,,,,,,2.5,,,
2005-03-01,2005,3.0,,,,,,,2.63,,,
2005-04-01,2005,4.0,,,,,,,2.79,,,
2005-05-01,2005,5.0,,,,,,,3.0,,,
2005-06-01,2005,6.0,,,,,,,3.04,,,
2005-07-01,2005,7.0,,,,,,,3.26,,,
2005-08-01,2005,8.0,,,,,,,3.5,,,
2005-09-01,2005,9.0,,,,,,,3.62,,,
2005-10-01,2005,10.0,,,,,,,3.78,,,
2005-11-01,2005,11.0,,,,,,,4.0,,,
2005-12-01,2005,12.0,,,,,,,4.16,,,
2006-01-01,2006,1.0,,,,,,,4.29,,,
2006-02-01,2006,2.0,,,,,,,4.49,,,
2006-03-01,2006,3.0,,,,,,,4.59,,,
2006-04-01,2006,4.0,,,,,,,4.79,,,
2006-05-01,2006,5.0,,,,,,,4.94,,,
2006-06-01,2006,6.0,,,,,,,4.99,,,
2006-07-01,2006,7.0,,,,,,,5.24,,,
2006-08-01,2006,8.0,,,,,,,5.25,,,
2006-09-01,2006,9.0,,,,,,,5.25,,,
2006-10-01,2006,10.0,,,,,,,5.25,,,
2006-11-01,2006,11.0,,,,,,,5.25,,,
2006-12-01,2006,12.0,,,,,,,5.24,,,
2007-01-01,2007,1.0,,,,,,,5.25,,,
2007-02-01,2007,2.0,,,,,,,5.26,,,
2007-03-01,2007,3.0,,,,,,,5.26,,,
2007-04-01,2007,4.0,,,,,,,5.25,,,
2007-05-01,2007,5.0,,,,,,,5.25,,,
2007-06-01,2007,6.0,,,,,,,5.25,,,
2007-07-01,2007,7.0,,,,,,,5.26,,,
2007-08-01,2007,8.0,,,,,,,5.02,,,
2007-09-01,2007,9.0,,,,,,,4.94,,,
2007-10-01,2007,10.0,,,,,,,4.76,,,
2007-11-01,2007,11.0,,,,,,,4.49,,,
2007-12-01,2007,12.0,,,,,,,4.24,,,
2008-01-01,2008,1.0,,,,,,,3.94,,,
2008-02-01,2008,2.0,,,,,,,2.98,,,
2008-03-01,2008,3.0,,,,,,,2.61,,,
2008-04-01,2008,4.0,,,,,,,2.28,,,
2008-05-01,2008,5.0,,,,,,,1.98,,,
2008-06-01,2008,6.0,,,,,,,2.0,,,
2008-07-01,2008,7.0,,,,,,,2.01,,,
2008-08-01,2008,8.0,,,,,,,2.0,,,
2008-09-01,2008,9.0,,,,,,,1.81,,,
2008-10-01,2008,10.0,,,,,,,0.97,,,
2008-11-01,2008,11.0,,,,,,,0.39,,,
2008-12-01,2008,12.0,,,,,,,0.16,,,
2009-01-01,2009,1.0,,,,,,,0.15,,,
2009-02-01,2009,2.0,,,,,,,0.22,,,
2009-03-01,2009,3.0,,,,,,,0.18,,,
2009-04-01,2009,4.0,,,,,,,0.15,,,
2009-05-01,2009,5.0,,,,,,,0.18,,,
2009-06-01,2009,6.0,,,,,,,0.21,,,
2009-07-01,2009,7.0,,,,,,,0.16,,,
2009-08-01,2009,8.0,,,,,,,0.16,,,
2009-09-01,2009,9.0,,,,,,,0.15,,,
2009-10-01,2009,10.0,,,,,,,0.12,,,
2009-11-01,2009,11.0,,,,,,,0.12,,,
2009-12-01,2009,12.0,,,,,,,0.12,,,
2010-01-01,2010,1.0,,,,,,,0.11,,,
2010-02-01,2010,2.0,,,,,,,0.13,,,
2010-03-01,2010,3.0,,,,,,,0.16,,,
2010-04-01,2010,4.0,,,,,,,0.2,,,
2010-05-01,2010,5.0,,,,,,,0.2,,,
2010-06-01,2010,6.0,,,,,,,0.18,,,
2010-07-01,2010,7.0,,,,,,,0.18,,,
2010-08-01,2010,8.0,,,,,,,0.19,,,
2010-09-01,2010,9.0,,,,,,,0.19,,,
2010-10-01,2010,10.0,,,,,,,0.19,,,
2010-11-01,2010,11.0,,,,,,,0.19,,,
2010-12-01,2010,12.0,,,,,,,0.18,,,
2011-01-01,2011,1.0,,,,,,,0.17,,,
2011-02-01,2011,2.0,,,,,,,0.16,,,
2011-03-01,2011,3.0,,,,,,,0.14,,,
2011-04-01,2011,4.0,,,,,,,0.1,,,
2011-05-01,2011,5.0,,,,,,,0.09,,,
2011-06-01,2011,6.0,,,,,,,0.09,,,
2011-07-01,2011,7.0,,,,,,,0.07,,,
2011-08-01,2011,8.0,,,,,,,0.1,,,
2011-09-01,2011,9.0,,,,,,,0.08,,,
2011-10-01,2011,10.0,,,,,,,0.07,,,
2011-11-01,2011,11.0,,,,,,,0.08,,,
2011-12-01,2011,12.0,,,,,,,0.07,,,
2012-01-01,2012,1.0,,,,,,,0.08,,,
2012-02-01,2012,2.0,,,,,,,0.1,,,
2012-03-01,2012,3.0,,,,,,,0.13,,,
2012-04-01,2012,4.0,,,,,,,0.14,,,
2012-05-01,2012,5.0,,,,,,,0.16,,,
2012-06-01,2012,6.0,,,,,,,0.16,,,
2012-07-01,2012,7.0,,,,,,,0.16,,,
2012-08-01,2012,8.0,,,,,,,0.13,,,
2012-09-01,2012,9.0,,,,,,,0.14,,,
2012-10-01,2012,10.0,,,,,,,0.16,,,
2012-11-01,2012,11.0,,,,,,,0.16,,,
2012-12-01,2012,12.0,,,,,,,0.16,,,
2013-01-01,2013,1.0,,,,,,,0.14,,,
2013-02-01,2013,2.0,,,,,,,0.15,,,
2013-03-01,2013,3.0,,,,,,,0.14,,,
2013-04-01,2013,4.0,,,,,,,0.15,,,
2013-05-01,2013,5.0,,,,,,,0.11,,,
2013-06-01,2013,6.0,,,,,,,0.09,,,
2013-07-01,2013,7.0,,,,,,,0.09,,,
2013-08-01,2013,8.0,,,,,,,0.08,,,
2013-09-01,2013,9.0,,,,,,,0.08,,,
2013-10-01,2013,10.0,,,,,,,0.09,,,
2013-11-01,2013,11.0,,,,,,,0.08,,,
2013-12-01,2013,12.0,,,,,,,0.09,,,
2014-01-01,2014,1.0,,,,,,,0.07,,,
2014-02-01,2014,2.0,,,,,,,0.07,,,
2014-03-01,2014,3.0,,,,,,,0.08,,,
2014-04-01,2014,4.0,,,,,,,0.09,,,
2014-05-01,2014,5.0,,,,,,,0.09,,,
2014-06-01,2014,6.0,,,,,,,0.1,,,
2014-07-01,2014,7.0,,,,,,,0.09,,,
2014-08-01,2014,8.0,,,,,,,0.09,,,
2014-09-01,2014,9.0,,,,,,,0.09,,,
2014-10-01,2014,10.0,,,,,,,0.09,,,
2014-11-01,2014,11.0,,,,,,,0.09,,,
2014-12-01,2014,12.0,,,,,,,0.12,,,
2015-01-01,2015,1.0,,,,,,,0.11,,,
2015-02-01,2015,2.0,,,,,,,0.11,,,
2015-03-01,2015,3.0,,,,,,,0.11,,,
2015-04-01,2015,4.0,,,,,,,0.12,,,
2015-05-01,2015,5.0,,,,,,,0.12,,,
2015-06-01,2015,6.0,,,,,,,0.13,,,
2015-07-01,2015,7.0,,,,,,,0.13,,,
2015-08-01,2015,8.0,,,,,,,0.14,,,
2015-09-01,2015,9.0,,,,,,,0.14,,,
2015-10-01,2015,10.0,,,,,,,0.12,,,
2015-11-01,2015,11.0,,,,,,,0.12,,,
2015-12-01,2015,12.0,,,,,,,0.24,,,
2016-01-01,2016,1.0,,,,,,,0.34,,,
2016-02-01,2016,2.0,,,,,,,0.38,,,
2016-03-01,2016,3.0,,,,,,,0.36,,,
2016-04-01,2016,4.0,,,,,,,0.37,,,
2016-05-01,2016,5.0,,,,,,,0.37,,,
2016-06-01,2016,6.0,,,,,,,0.38,,,
2016-07-01,2016,7.0,,,,,,,0.39,,,
2016-08-01,2016,8.0,,,,,,,0.4,,,
2016-09-01,2016,9.0,,,,,,,0.4,,,
2016-10-01,2016,10.0,,,,,,,0.4,,,
2016-11-01,2016,11.0,,,,,,,0.41,,,
2016-12-01,2016,12.0,,,,,,,0.54,,,
2017-01-01,2017,1.0,,,,,,,0.65,,,
2017-02-01,2017,2.0,,,,,,,0.66,,,
2017-03-01,2017,3.0,,,,,,,0.79,,,
2017-04-01,2017,4.0,,,,,,,0.9,,,
2017-05-01,2017,5.0,,,,,,,0.91,,,
2017-06-01,2017,6.0,,,,,,,1.04,,,
2017-07-01,2017,7.0,,,,,,,1.15,,,
2017-08-01,2017,8.0,,,,,,,1.16,,,
2017-09-01,2017,9.0,,,,,,,1.15,,,
2017-10-01,2017,10.0,,,,,,,1.15,,,
2017-11-01,2017,11.0,,,,,,,1.16,,,
2017-12-01,2017,12.0,,,,,,,1.3,,,
2018-01-01,2018,1.0,,,,,,,1.41,,,
2018-02-01,2018,2.0,,,,,,,1.42,,,
2018-03-01,2018,3.0,,,,,,,1.51,,,
2018-04-01,2018,4.0,,,,,,,1.69,,,
2018-05-01,2018,5.0,,,,,,,1.7,,,
2018-06-01,2018,6.0,,,,,,,1.82,,,
2018-07-01,2018,7.0,,,,,,,1.91,,,
2018-08-01,2018,8.0,,,,,,,1.91,,,
2018-09-01,2018,9.0,,,,,,,1.95,,,
2018-10-01,2018,10.0,,,,,,,2.19,,,
2018-11-01,2018,11.0,,,,,,,2.2,,,
2018-12-01,2018,12.0,,,,,,,2.27,,,
2019-01-01,2019,1.0,,,,,,,2.4,,,
2019-02-01,2019,2.0,,,,,,,2.4,,,
2019-03-01,2019,3.0,,,,,,,2.41,,,
2019-04-01,2019,4.0,,,,,,,2.42,,,
2019-05-01,2019,5.0,,,,,,,2.39,,,
2019-06-01,2019,6.0,,,,,,,2.38,,,
2019-07-01,2019,7.0,,,,,,,2.4,,,
2019-08-01,2019,8.0,,,,,,,2.13,,,
2019-09-01,2019,9.0,,,,,,,2.04,,,
2019-10-01,2019,10.0,,,,,,,1.83,,,
2019-11-01,2019,11.0,,,,,,,1.55,,,
2019-12-01,2019,12.0,,,,,,,1.55,,,
2020-01-01,2020,1.0,,,,,,,1.55,,,
2020-02-01,2020,2.0,,,,,,,1.58,,,
2020-03-01,2020,3.0,,,,,,,0.65,,,
2020-04-01,2020,4.0,,,,,,,0.05,,,
2020-05-01,2020,5.0,,,,,,,0.05,,,
2020-06-01,2020,6.0,,,,,,,0.08,,,
2020-07-01,2020,7.0,,,,,,,0.09,,,
2020-08-01,2020,8.0,,,,,,,0.1,,,
2020-09-01,2020,9.0,,,,,,,0.09,,,
2020-10-01,2020,10.0,,,,,,,0.09,,,
2020-11-01,2020,11.0,,,,,,,0.09,,,
2020-12-01,2020,12.0,,,,,,,0.09,,,
2021-01-01,2021,1.0,,,,,,,0.09,,,
2021-02-01,2021,2.0,,,,,,,0.08,,,
2021-03-01,2021,3.0,,,,,,,0.07,,,
2021-04-01,2021,4.0,,,,,,,0.07,,,
2021-05-01,2021,5.0,,,,,,,0.06,,,
2021-06-01,2021,6.0,,,,,,,0.08,,,
2021-07-01,2021,7.0,,,,,,,0.1,,,
2021-08-01,2021,8.0,,,,,,,0.09,,,
2021-09-01,2021,9.0,,,,,,,0.08,,,
2021-10-01,2021,10.0,,,,,,,0.08,,,
2021-11-01,2021,11.0,,,,,,,0.08,,,
2021-12-01,2021,12.0,,,,,,,0.08,,,
2022-01-01,2022,1.0,,,,,,,0.08,,,
2022-02-01,2022,2.0,,,,,,,0.08,,,
2022-03-01,2022,3.0,,,,,,,0.2,,,
2022-04-01,2022,4.0,,,,,,,0.33,,,
2022-05-01,2022,5.0,,,,,,,0.77,,,
2022-06-01,2022,6.0,,,,,,,1.21,,,
2022-07-01,2022,7.0,,,,,,,1.68,,,
2022-08-01,2022,8.0,,,,,,,2.33,,,
2022-09-01,2022,9.0,,,,,,,2.56,,,
2022-10-01,2022,10.0,,,,,,,3.08,,,
2022-11-01,2022,11.0,,,,,,,3.78,,,
2022-12-01,2022,12.0,,,,,,,4.1,,,
2023-01-01,2023,1.0,,,,,,,4.33,,,
2023-02-01,2023,2.0,,,,,,,4.57,,,
2023-03-01,2023,3.0,,,,,,,4.65,,,
2023-04-01,2023,4.0,,,,,,,4.83,,,
2023-05-01,2023,5.0,,,,,,,5.06,,,
2023-06-01,2023,6.0,,,,,,,5.08,,,
2023-07-01,2023,7.0,,,,,,,5.12,,,
2023-08-01,2023,8.0,,,,,,,5.33,,,
2023-09-01,2023,9.0,,,,,,,5.33,,,
2023-10-01,2023,10.0,,,,,,,5.33,,,
1947-01-01,1947,1.0,,,,,,,,15248.0,,
1947-04-01,1947,4.0,,,,,,,,15139.0,,
1947-07-01,1947,7.0,,,,,,,,15039.0,,
1947-10-01,1947,10.0,,,,,,,,15204.0,,
1948-01-01,1948,1.0,,,,,,,,15371.0,,
1948-04-01,1948,4.0,,,,,,,,15563.0,,
1948-07-01,1948,7.0,,,,,,,,15585.0,,
1948-10-01,1948,10.0,,,,,,,,15530.0,,
1949-01-01,1949,1.0,,,,,,,,15250.0,,
1949-04-01,1949,4.0,,,,,,,,15137.0,,
1949-07-01,1949,7.0,,,,,,,,15228.0,,
1949-10-01,1949,10.0,,,,,,,,15032.0,,
1950-01-01,1950,1.0,,,,,,,,15559.0,,
1950-04-01,1950,4.0,,,,,,,,15977.0,,
1950-07-01,1950,7.0,,,,,,,,16524.0,,
1950-10-01,1950,10.0,,,,,,,,16764.0,,
1951-01-01,1951,1.0,,,,,,,,16922.0,,
1951-04-01,1951,4.0,,,,,,,,17147.0,,
1951-07-01,1951,7.0,,,,,,,,17420.0,,
1951-10-01,1951,10.0,,,,,,,,17375.0,,
1952-01-01,1952,1.0,,,,,,,,17490.0,,
1952-04-01,1952,4.0,,,,,,,,17459.0,,
1952-07-01,1952,7.0,,,,,,,,17509.0,,
1952-10-01,1952,10.0,,,,,,,,18001.0,,
1953-01-01,1953,1.0,,,,,,,,18268.0,,
1953-04-01,1953,4.0,,,,,,,,18341.0,,
1953-07-01,1953,7.0,,,,,,,,18155.0,,
1953-10-01,1953,10.0,,,,,,,,17797.0,,
1954-01-01,1954,1.0,,,,,,,,17636.0,,
1954-04-01,1954,4.0,,,,,,,,17584.0,,
1954-07-01,1954,7.0,,,,,,,,17701.0,,
1954-10-01,1954,10.0,,,,,,,,17960.0,,
1955-01-01,1955,1.0,,,,,,,,18396.0,,
1955-04-01,1955,4.0,,,,,,,,18621.0,,
1955-07-01,1955,7.0,,,,,,,,18787.0,,
1955-10-01,1955,10.0,,,,,,,,18808.0,,
1956-01-01,1956,1.0,,,,,,,,18658.0,,
1956-04-01,1956,4.0,,,,,,,,18736.0,,
1956-07-01,1956,7.0,,,,,,,,18632.0,,
1956-10-01,1956,10.0,,,,,,,,18845.0,,
1957-01-01,1957,1.0,,,,,,,,18881.0,,
1957-04-01,1957,4.0,,,,,,,,18763.0,,
1957-07-01,1957,7.0,,,,,,,,18862.0,,
1957-10-01,1957,10.0,,,,,,,,18582.0,,
1958-01-01,1958,1.0,,,,,,,,18032.0,,
1958-04-01,1958,4.0,,,,,,,,18081.0,,
1958-07-01,1958,7.0,,,,,,,,18419.0,,
1958-10-01,1958,10.0,,,,,,,,18764.0,,
1959-01-01,1959,1.0,,,,,,,,19041.0,,
1959-04-01,1959,4.0,,,,,,,,19395.0,,
1959-07-01,1959,7.0,,,,,,,,19326.0,,
1959-10-01,1959,10.0,,,,,,,,19296.0,,
1960-01-01,1960,1.0,,,,,,,,19614.0,,
1960-04-01,1960,4.0,,,,,,,,19392.0,,
1960-07-01,1960,7.0,,,,,,,,19390.0,,
1960-10-01,1960,10.0,,,,,,,,19065.0,,
1961-01-01,1961,1.0,,,,,,,,19130.0,,
1961-04-01,1961,4.0,,,,,,,,19380.0,,
1961-07-01,1961,7.0,,,,,,,,19670.0,,
1961-10-01,1961,10.0,,,,,,,,19970.0,,
1962-01-01,1962,1.0,,,,,,,,20254.0,,
1962-04-01,1962,4.0,,,,,,,,20366.0,,
1962-07-01,1962,7.0,,,,,,,,20536.0,,
1962-10-01,1962,10.0,,,,,,,,20521.0,,
1963-01-01,1963,1.0,,,,,,,,20677.0,,
1963-04-01,1963,4.0,,,,,,,,20842.0,,
1963-07-01,1963,7.0,,,,,,,,21219.0,,
1963-10-01,1963,10.0,,,,,,,,21276.0,,
1964-01-01,1964,1.0,,,,,,,,21657.0,,
1964-04-01,1964,4.0,,,,,,,,21824.0,,
1964-07-01,1964,7.0,,,,,,,,22085.0,,
1964-10-01,1964,10.0,,,,,,,,22075.0,,
1965-01-01,1965,1.0,,,,,,,,22547.0,,
1965-04-01,1965,4.0,,,,,,,,22770.0,,
1965-07-01,1965,7.0,,,,,,,,23198.0,,
1965-10-01,1965,10.0,,,,,,,,23656.0,,
1966-01-01,1966,1.0,,,,,,,,24172.0,,
1966-04-01,1966,4.0,,,,,,,,24191.0,,
1966-07-01,1966,7.0,,,,,,,,24321.0,,
1966-10-01,1966,10.0,,,,,,,,24446.0,,
1967-01-01,1967,1.0,,,,,,,,24602.0,,
1967-04-01,1967,4.0,,,,,,,,24556.0,,
1967-07-01,1967,7.0,,,,,,,,24719.0,,
1967-10-01,1967,10.0,,,,,,,,24836.0,,
1968-01-01,1968,1.0,,,,,,,,25288.0,,
1968-04-01,1968,4.0,,,,,,,,25652.0,,
1968-07-01,1968,7.0,,,,,,,,25781.0,,
1968-10-01,1968,10.0,,,,,,,,25813.0,,
1969-01-01,1969,1.0,,,,,,,,26162.0,,
1969-04-01,1969,4.0,,,,,,,,26181.0,,
1969-07-01,1969,7.0,,,,,,,,26281.0,,
1969-10-01,1969,10.0,,,,,,,,26076.0,,
1970-01-01,1970,1.0,,,,,,,,25973.0,,
1970-04-01,1970,4.0,,,,,,,,25929.0,,
1970-07-01,1970,7.0,,,,,,,,26079.0,,
1970-10-01,1970,10.0,,,,,,,,25710.0,,
1971-01-01,1971,1.0,,,,,,,,26328.0,,
1971-04-01,1971,4.0,,,,,,,,26394.0,,
1971-07-01,1971,7.0,,,,,,,,26529.0,,
1971-10-01,1971,10.0,,,,,,,,26510.0,,
1972-01-01,1972,1.0,,,,,,,,26932.0,,
1972-04-01,1972,4.0,,,,,,,,27478.0,,
1972-07-01,1972,7.0,,,,,,,,27666.0,,
1972-10-01,1972,10.0,,,,,,,,28055.0,,
1973-01-01,1973,1.0,,,,,,,,28687.0,,
1973-04-01,1973,4.0,,,,,,,,28935.0,,
1973-07-01,1973,7.0,,,,,,,,28711.0,,
1973-10-01,1973,10.0,,,,,,,,28913.0,,
1974-01-01,1974,1.0,,,,,,,,28606.0,,
1974-04-01,1974,4.0,,,,,,,,28613.0,,
1974-07-01,1974,7.0,,,,,,,,28270.0,,
1974-10-01,1974,10.0,,,,,,,,28088.0,,
1975-01-01,1975,1.0,,,,,,,,27690.0,,
1975-04-01,1975,4.0,,,,,,,,27821.0,,
1975-07-01,1975,7.0,,,,,,,,28214.0,,
1975-10-01,1975,10.0,,,,,,,,28520.0,,
1976-01-01,1976,1.0,,,,,,,,29099.0,,
1976-04-01,1976,4.0,,,,,,,,29250.0,,
1976-07-01,1976,7.0,,,,,,,,29335.0,,
1976-10-01,1976,10.0,,,,,,,,29469.0,,
1977-01-01,1977,1.0,,,,,,,,29749.0,,
1977-04-01,1977,4.0,,,,,,,,30254.0,,
1977-07-01,1977,7.0,,,,,,,,30713.0,,
1977-10-01,1977,10.0,,,,,,,,30626.0,,
1978-01-01,1978,1.0,,,,,,,,30653.0,,
1978-04-01,1978,4.0,,,,,,,,31757.0,,
1978-07-01,1978,7.0,,,,,,,,31982.0,,
1978-10-01,1978,10.0,,,,,,,,32318.0,,
1979-01-01,1979,1.0,,,,,,,,32294.0,,
1979-04-01,1979,4.0,,,,,,,,32244.0,,
1979-07-01,1979,7.0,,,,,,,,32386.0,,
1979-10-01,1979,10.0,,,,,,,,32366.0,,
1980-01-01,1980,1.0,,,,,,,,32377.0,,
1980-04-01,1980,4.0,,,,,,,,31621.0,,
1980-07-01,1980,7.0,,,,,,,,31489.0,,
1980-10-01,1980,10.0,,,,,,,,31990.0,,
1981-01-01,1981,1.0,,,,,,,,32550.0,,
1981-04-01,1981,4.0,,,,,,,,32236.0,,
1981-07-01,1981,7.0,,,,,,,,32533.0,,
1981-10-01,1981,10.0,,,,,,,,32095.0,,
1982-01-01,1982,1.0,,,,,,,,31529.0,,
1982-04-01,1982,4.0,,,,,,,,31603.0,,
1982-07-01,1982,7.0,,,,,,,,31402.0,,
1982-10-01,1982,10.0,,,,,,,,31337.0,,
1983-01-01,1983,1.0,,,,,,,,31686.0,,
1983-04-01,1983,4.0,,,,,,,,32340.0,,
1983-07-01,1983,7.0,,,,,,,,32906.0,,
1983-10-01,1983,10.0,,,,,,,,33513.0,,
1984-01-01,1984,1.0,,,,,,,,34103.0,,
1984-04-01,1984,4.0,,,,,,,,34622.0,,
1984-07-01,1984,7.0,,,,,,,,34871.0,,
1984-10-01,1984,10.0,,,,,,,,35072.0,,
1985-01-01,1985,1.0,,,,,,,,35346.0,,
1985-04-01,1985,4.0,,,,,,,,35582.0,,
1985-07-01,1985,7.0,,,,,,,,36033.0,,
1985-10-01,1985,10.0,,,,,,,,36210.0,,
1986-01-01,1986,1.0,,,,,,,,36476.0,,
1986-04-01,1986,4.0,,,,,,,,36563.0,,
1986-07-01,1986,7.0,,,,,,,,36822.0,,
1986-10-01,1986,10.0,,,,,,,,36931.0,,
1987-01-01,1987,1.0,,,,,,,,37132.0,,
1987-04-01,1987,4.0,,,,,,,,37454.0,,
1987-07-01,1987,7.0,,,,,,,,37685.0,,
1987-10-01,1987,10.0,,,,,,,,38238.0,,
